genome_ID,CRISPR_Cas,AMR
GCA_000828795.1_ASM82879v1,0,17
GCA_001887305.1_ASM188730v1,0,19
GCA_004758865.1_ASM475886v1,0,14
GCA_015910475.1_ASM1591047v1,1,6
GCA_012272795.1_ASM1227279v1,0,23
GCA_005671375.1_ASM567137v1,0,16
GCA_001902375.1_ASM190237v1,0,23
GCA_009497995.1_ASM949799v1,1,11
GCA_001806405.1_ASM180640v1,0,14
GCA_014672775.1_ASM1467277v1,0,6
GCA_013372085.1_ASM1337208v1,0,6
GCA_001806365.1_ASM180636v1,0,14
GCA_001593425.2_ASM159342v2,0,6
GCA_001941765.1_ASM194176v1,0,6
GCA_016350105.1_ASM1635010v1,0,15
GCA_012935105.1_ASM1293510v1,0,24
GCA_000419405.1_ASM41940v1,0,14
GCA_012935185.1_ASM1293518v1,0,17
GCA_000828935.1_ASM82893v1,0,20
GCA_012935165.1_ASM1293516v1,0,17
GCA_012935025.1_ASM1293502v1,0,17
GCA_002762115.1_ASM276211v1,0,10
GCA_002741415.1_ASM274141v1,1,18
GCA_012272715.1_ASM1227271v1,0,14
GCA_012974845.1_ASM1297484v1,0,12
GCA_001636235.1_ASM163623v1,1,12
GCA_016350085.1_ASM1635008v1,0,15
GCA_002082645.1_ASM208264v1,0,16
GCA_016350065.1_ASM1635006v1,0,15
GCA_002947415.1_ASM294741v1,0,16
GCA_003029495.1_ASM302949v1,0,16
GCA_001895125.2_ASM189512v2,0,17
GCA_016350005.1_ASM1635000v1,0,15
GCA_002761575.1_ASM276157v1,0,18
GCA_002999195.2_ASM299919v2,1,20
GCA_001922245.1_ASM192224v1,0,20
GCA_003516005.1_ASM351600v1,0,22
GCA_014705805.1_ASM1470580v1,0,18
GCA_014705845.1_ASM1470584v1,0,18
GCA_002843665.1_ASM284366v1,0,18
GCA_001806385.1_ASM180638v1,0,17
GCA_012934965.1_ASM1293496v1,0,16
GCA_002082865.1_ASM208286v1,0,15
GCA_001806465.1_ASM180646v1,0,14
GCA_001895985.1_ASM189598v1,0,21
GCA_900093475.1_36734_D01_2,0,6
GCA_003522885.1_ASM352288v1,0,20
GCA_005280695.1_ASM528069v1,0,19
GCA_001573085.1_ASM157308v1,0,19
GCA_003181015.1_ASM318101v1,0,15
GCA_003949595.2_ASM394959v2,0,16
GCA_002082625.2_ASM208262v2,0,14
GCA_001908295.1_ASM190829v1,0,14
GCA_001806485.1_ASM180648v1,0,14
GCA_000963815.1_ASM96381v1,1,18
GCA_002082845.1_ASM208284v1,0,15
GCA_008632635.1_ASM863263v1,0,6
GCA_003522845.1_ASM352284v1,1,17
GCA_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01,0,21
GCA_001922205.1_ASM192220v1,0,22
GCA_001806445.1_ASM180644v1,0,12
GCA_001806425.1_ASM180642v1,0,12
GCA_002762095.1_ASM276209v1,0,10
GCA_012935065.1_ASM1293506v1,0,16
GCA_002082705.1_ASM208270v1,0,16
GCA_001922225.1_ASM192222v1,0,19
GCA_000187205.4_ASM18720v4,0,21
GCA_008033255.1_ASM803325v1,0,15
GCA_001806345.1_ASM180634v1,0,12
GCA_003949725.2_ASM394972v2,0,11
GCA_008630895.1_ASM863089v1,0,6
GCA_012272775.1_ASM1227277v1,0,14
GCA_000302575.1_ASM30257v1,0,16
GCA_004797155.2_ASM479715v2,0,6
GCA_000786735.1_ASM78673v1,0,11
GCA_000419385.1_ASM41938v1,0,19
GCA_008807055.1_ASM880705v1,0,19
GCA_012935085.1_ASM1293508v1,0,24
GCA_012934925.1_ASM1293492v1,0,20
GCA_001077555.2_ASM107755v2,1,5
GCA_003296225.1_ASM329622v1,1,12
GCA_004101745.1_ASM410174v1,0,20
GCA_003010655.1_ASM301065v1,0,16
GCA_012934985.1_ASM1293498v1,0,16
GCA_003931755.1_ASM393175v1,0,22
GCA_003931775.1_ASM393177v1,0,22
GCA_014159355.1_ASM1415935v1,1,6
GCA_004101705.1_ASM410170v1,0,20
GCA_000188215.1_ASM18821v1,0,16
GCA_001517645.1_R2091,1,7
GCA_014705865.1_ASM1470586v1,0,17
GCA_004101685.1_ASM410168v1,0,21
GCA_008244885.1_ASM824488v1,0,20
GCA_000069245.1_ASM6924v1,1,28
GCA_001077655.1_ASM107765v1,0,24
GCA_004136355.1_ASM413635v1,0,20
GCA_008244865.1_ASM824486v1,0,20
GCA_008244905.1_ASM824490v1,0,20
GCA_004101725.1_ASM410172v1,0,20
GCA_002082885.1_ASM208288v1,0,14
GCA_001674505.2_ASM167450v2,0,14
GCA_002082825.1_ASM208282v1,1,11
GCA_013377175.1_ASM1337717v1,1,13
GCA_001674475.2_ASM167447v2,0,15
GCA_001457535.1_CIP70.10,1,5
GCA_007647215.1_ASM764721v1,0,16
GCA_012935045.1_ASM1293504v1,0,16
GCA_013394265.1_ASM1339426v1,0,13
GCA_012934945.1_ASM1293494v1,0,16
GCA_005519135.1_ASM551913v1,0,11
GCA_001669145.2_ASM166914v2,0,15
GCA_003948535.2_ASM394853v2,0,15
GCA_003264255.1_ASM326425v1,0,14
GCA_014171935.1_ASM1417193v1,0,15
GCA_002762155.1_ASM276215v1,0,20
GCA_002082725.1_ASM208272v1,0,19
GCA_013416255.1_ASM1341625v1,0,15
GCA_003288775.1_ASM328877v1,0,14
GCA_003264295.1_ASM326429v1,0,13
GCA_014267385.1_ASM1426738v1,0,16
GCA_000830055.1_ASM83005v1,1,12
GCA_001573125.1_ASM157312v1,0,21
GCA_000419425.1_ASM41942v1,0,20
GCA_000018445.1_ASM1844v1,0,11
GCA_000814345.1_ASM81434v1,0,8
GCA_007221455.1_ASM722145v1,0,15
GCA_002950495.2_ASM295049v2,0,24
GCA_014322245.1_ASM1432224v1,1,13
GCA_003591615.1_ASM359161v1,0,15
GCA_003948455.2_ASM394845v2,0,18
GCA_012935125.1_ASM1293512v1,0,22
GCA_002082745.1_ASM208274v1,0,21
GCA_001573105.1_ASM157310v1,0,22
GCA_000761175.1_ASM76117v1,1,13
GCA_001668465.2_ASM166846v2,0,8
GCA_012931665.1_ASM1293166v1,0,14
GCA_002948925.1_ASM294892v1,0,16
GCA_015870965.1_ASM1587096v1,0,20
GCA_002082805.1_ASM208280v1,0,9
GCA_015870765.1_ASM1587076v1,0,20
GCA_002082685.1_ASM208268v1,0,20
GCA_004028375.1_ASM402837v1,0,6
GCA_013376855.2_ASM1337685v2,0,16
GCA_012974585.1_ASM1297458v1,0,21
GCA_001077675.1_ASM107767v1,0,6
GCA_011067065.1_ASM1106706v1,0,18
GCA_000695855.3_ASM69585v3,0,15
GCA_001573065.1_ASM157306v1,0,17
GCA_008124045.1_ASM812404v1,0,4
GCA_004768705.1_ASM476870v1,0,21
GCA_001077965.2_ASM107796v2,1,5
GCA_001261895.2_R2090,0,8
GCA_008802935.1_ASM880293v1,0,5
GCA_009833005.1_ASM983300v1,0,5
GCA_009740145.1_ASM974014v1,1,5
GCA_008931365.1_ASM893136v1,1,18
GCA_003812065.1_ASM381206v1,1,4
GCA_000746605.1_ASM74660v1,0,7
GCA_013787185.1_ASM1378718v1,1,6
GCA_007107525.1_ASM710752v1,1,10
GCA_002902885.1_ASM290288v1,0,7
GCA_003812385.1_ASM381238v1,1,6
GCA_005280675.1_ASM528067v1,0,4
GCA_012931605.1_ASM1293160v1,1,11
GCA_000505685.2_ASM50568v2,0,10
GCA_002803025.2_ASM280302v2,1,6
GCA_004564115.1_ASM456411v1,0,6
GCA_004194555.1_ASM419455v1,0,5
GCA_014672735.1_ASM1467273v1,0,4
GCA_015571935.1_ASM1557193v1,0,5
GCA_003522705.1_ASM352270v1,0,7
GCA_014169655.1_ASM1416965v1,0,6
GCA_001721705.1_ASM172170v1,0,5
GCA_004564095.1_ASM456409v1,0,6
GCA_000186665.4_ASM18666v4,0,6
GCA_013416275.1_ASM1341627v1,0,11
GCA_002504145.1_ASM250414v1,1,5
GCA_005280375.1_ASM528037v1,0,20
GCA_002762545.2_ASM276254v2,0,29
GCA_000189735.2_ASM18973v2,0,22
GCA_005280395.1_ASM528039v1,0,20
GCA_013403505.1_ASM1340350v1,1,15
GCA_005280415.1_ASM528041v1,0,13
GCA_000015425.1_ASM1542v1,0,6
GCA_014705985.1_ASM1470598v1,0,5
GCA_015356075.1_ASM1535607v1,0,10
GCA_003359255.2_ASM335925v2,0,16
GCA_002009115.1_ASM200911v1,0,15
GCA_000307975.2_ASM30797v2,0,15
GCA_003012895.2_ASM301289v2,1,4
GCA_003627485.2_ASM362748v2,0,27
GCA_005280355.1_ASM528035v1,0,19
GCA_900444725.1_34576_B02,1,6
GCA_002811175.1_ASM281117v1,1,0
GCA_000737145.1_ASM73714v1,1,0
GCA_000369385.1_Acin_baum_CIP_70_34T_V1,1,0
GCA_014116795.1_ASM1411679v1,1,6
GCA_000162295.1_ASM16229v1,1,0
GCA_900011295.1_ATCC19606_assembly,1,6
GCA_009857695.1_ASM985769v1,1,22
GCA_008709565.1_AB_5464,0,21
GCA_008709745.1_AB_16533,0,20
GCA_008709665.1_AB_20858,0,19
GCA_016506875.1_ASM1650687v1,0,21
GCA_900444815.1_58529_B01,0,5
GCA_001518715.1_ASM151871v1,0,22
GCA_008709675.1_AB29282,0,24
GCA_011754375.1_ASM1175437v1,1,6
GCA_008709585.1_AB_34301,0,22
GCA_900444765.1_34555_E01,0,11
GCA_900444775.1_34555_B01,0,12
GCA_000278625.1_AcbauOIFC137v1.0,0,0
GCA_013778405.1_ASM1377840v1,0,16
GCA_003194535.1_ASM319453v1,0,14
GCA_900444795.1_34576_A01,0,17
GCA_008709685.1_AB_2375,0,7
GCA_015687185.1_ASM1568718v1,0,15
GCA_900444785.1_34555_C01,0,14
GCA_013778425.1_ASM1377842v1,1,18
GCA_013778445.1_ASM1377844v1,1,21
GCA_001855175.1_ASM185517v1,0,15
GCA_001471855.2_ASM147185v2,0,8
GCA_000580495.2_ASM58049v2,0,0
GCA_902386065.1_UHGG_MGYG-HGUT-02344,0,10
GCA_900444745.1_34555_A01,0,9
GCA_009857705.1_ASM985770v1,0,15
GCA_013778355.1_ASM1377835v1,1,24
GCA_900444735.1_54669_D01,0,16
GCA_012952675.1_ASM1295267v1,0,13
GCA_016506985.1_ASM1650698v1,0,13
GCA_000215005.2_AcbauOIFC032v1.0,0,0
GCA_014218985.1_ASM1421898v1,1,11
GCA_003948305.2_ASM394830v2,0,11
GCA_001874685.1_ASM187468v1,1,13
GCA_001874915.1_ASM187491v1,0,18
GCA_000286615.1_gacin07v1.0,1,0
GCA_001874765.1_ASM187476v1,0,13
GCA_000759395.1_ASM75939v1,0,6
GCA_000278665.1_AcbauOIFC143v1.0,1,0
GCA_001077575.1_ASM107757v1,0,26
GCA_000214985.2_gacin10v1.0,0,0
GCA_900444715.1_53990_B01,0,15
GCA_001874885.1_ASM187488v1,0,13
GCA_000951165.1_ASM95116v1,0,12
GCA_002237955.1_ASM223795v1,0,20
GCA_900243925.1_K50,0,5
GCA_900496585.1_24276_3_41,1,6
GCA_900496765.1_24276_3_48,1,6
GCA_900496725.1_24276_3_54,1,6
GCA_003057525.1_ASM305752v1,0,4
GCA_001874945.1_ASM187494v1,1,17
GCA_900495605.1_24276_2_244,1,5
GCA_000516115.1_gabuh107pb_v01,0,0
GCA_000516095.2_gabuh99pb_v01,0,0
GCA_000278685.1_AcbauOIFC189v1.0,0,0
GCA_000297935.1_Acin_baum_Ab33333_V1,0,0
GCA_003939565.1_ASM393956v1,0,4
GCA_902807055.1_PBIO721,1,4
GCA_000278605.1_gacin08v1.0,0,0
GCA_900496735.1_24276_3_49,1,6
GCA_900494705.1_24276_2_152,0,6
GCA_000369265.1_Acin_baum_NIPH_67_V1,0,0
GCA_000369245.1_Acin_baum_NIPH_601_V1,0,0
GCA_000278645.1_AcbauOIFC109v1.0,0,0
GCA_001549575.1_ASM154957v1,1,6
GCA_900494975.1_24276_2_166,1,5
GCA_900495355.1_24276_2_237,0,5
GCA_000770605.1_gabab5075v1.0,1,0
GCA_000708775.1_ASM70877v1,0,9
GCA_000588135.1_ASM58813v1,0,0
GCA_900494435.1_24276_2_144,0,5
GCA_000582275.1_ASM58227v1,0,0
GCA_000584355.1_ASM58435v1,0,0
GCA_000708795.1_ABU310,0,8
GCA_000368105.1_Acin_baum_NIPH_1669_V1,0,0
GCA_004152685.1_ASM415268v1,0,5
GCA_000369165.1_Acin_baum_NIPH_201_V1,1,0
GCA_000369205.1_Acin_baum_NIPH_335_V1,0,0
GCA_900495205.1_24276_2_196,1,6
GCA_001648035.1_ASM164803v1,0,6
GCA_902705485.1_ABKPCSM125,1,6
GCA_000369285.1_Acin_baum_NIPH_528_V1,0,0
GCA_900495045.1_24276_2_190,0,5
GCA_900495345.1_24276_2_232,0,6
GCA_900495975.1_24276_2_283,0,5
GCA_000368245.1_Acin_baum_NIPH_1734_V1,0,0
GCA_008801795.1_ASM880179v1,0,6
GCA_016635075.1_ASM1663507v1,0,17
GCA_000367885.1_Acin_baum_NIPH_24_V1,0,0
GCA_900494775.1_24276_2_163,0,3
GCA_900495005.1_24276_2_170,0,3
GCA_000368225.1_Acin_baum_NIPH_2061_V1,0,0
GCA_001007685.1_ASM100768v1,1,5
GCA_900496455.1_24276_3_20,1,9
GCA_900496465.1_24276_3_24,0,7
GCA_000588475.1_ASM58847v1,0,0
GCA_900406675.1_De_novo_assembly_of_KCRI_isolate_RDK01_164C,0,5
GCA_003020365.1_ASM302036v1,1,15
GCA_012524085.1_ASM1252408v1,0,4
GCA_900495315.1_24276_2_210,0,4
GCA_902705405.1_AB571B5,0,6
GCA_003231175.1_ASM323117v1,1,5
GCA_003006945.1_ASM300694v1,1,5
GCA_003978795.1_ASM397879v1,0,5
GCA_000297915.1_Acin_baum_Ab11111_V1,0,0
GCA_000692095.1_Acin_baum_BIDMC_56_V1,0,0
GCA_000623035.1_Acin_baum_R1B_V1,1,0
GCA_006366735.1_ASM636673v1,0,6
GCA_900406745.1_De_novo_assembly_of_KCRI_isolate_RDK06_423,1,12
GCA_014858105.1_ASM1485810v1,0,7
GCA_900495385.1_24276_2_225,0,7
GCA_900496615.1_24276_3_31,0,7
GCA_900496415.1_24276_3_19,0,6
GCA_000580655.1_ASM58065v1,0,0
GCA_000368185.1_Acin_baum_NIPH_146_V1,1,0
GCA_900406755.1_De_novo_assembly_of_KCRI_isolate_RDK05_558,1,13
GCA_003948415.1_ASM394841v1,0,6
GCA_000369225.1_Acin_baum_NIPH_329_V1,0,0
GCA_003336125.1_ASM333612v1,0,13
GCA_000581895.1_ASM58189v1,1,0
GCA_000413915.1_Acin_baum_NIPH_410_V1,0,0
GCA_001693125.1_ASM169312v1,0,5
GCA_001864575.1_ASM186457v1,0,6
GCA_002142735.1_ASM214273v1,0,6
GCA_001612435.1_ASM161243v1,1,8
GCA_000580915.1_ASM58091v1,0,0
GCA_000369365.1_Acin_baum_ANC_4097_V1,1,0
GCA_004153295.1_ASM415329v1,1,5
GCA_000369185.1_Acin_baum_NIPH_527_V1,1,0
GCA_001612025.1_ASM161202v1,0,4
GCA_014926505.1_ASM1492650v1,1,6
GCA_016506315.1_ASM1650631v1,0,5
GCA_016506845.1_ASM1650684v1,0,5
GCA_000369325.1_Acin_baum_NIPH_290_V1,1,0
GCA_004790725.1_ASM479072v1,0,5
GCA_000582965.2_ASM58296v2,0,0
GCA_016508455.1_ASM1650845v1,1,4
GCA_001891205.1_ASM189120v1,1,6
GCA_014705645.1_ASM1470564v1,0,7
GCA_014858045.1_ASM1485804v1,0,5
GCA_001511875.1_9179_4_76,1,13
GCA_003948685.1_ASM394868v1,0,6
GCA_001721365.1_ASM172136v1,0,6
GCA_014858025.1_ASM1485802v1,0,8
GCA_008830885.1_ASM883088v1,0,7
GCA_016506505.1_ASM1650650v1,1,5
GCA_000286535.1_gacin11v1.0,0,0
GCA_000584515.2_ASM58451v2,0,0
GCA_900494865.1_24276_2_182,0,5
GCA_001721425.1_ASM172142v1,0,6
GCA_001721475.1_ASM172147v1,0,6
GCA_900494475.1_24276_2_146,0,5
GCA_002367895.1_ASM236789v1,0,5
GCA_003948495.1_ASM394849v1,0,5
GCA_001612255.1_ASM161225v1,1,18
GCA_002143345.1_ASM214334v1,0,5
GCA_000453125.1_ASM45312v1,0,0
GCA_002138175.1_ASM213817v1,0,4
GCA_000682415.1_ASM68241v1,0,0
GCA_002014315.1_ASM201431v1,1,5
GCA_000805065.1_ASM80506v1,0,5
GCA_002136895.1_ASM213689v1,0,4
GCA_001693175.1_ASM169317v1,0,5
GCA_003940105.1_ASM394010v1,1,13
GCA_009901665.1_ASM990166v1,0,16
GCA_002136675.1_ASM213667v1,0,5
GCA_002143965.1_ASM214396v1,1,16
GCA_002148745.1_ASM214874v1,0,4
GCA_006367125.1_ASM636712v1,0,6
GCA_006365585.1_ASM636558v1,0,6
GCA_008830715.1_ASM883071v1,1,9
GCA_001512115.1_9179_4_82,1,13
GCA_003697885.1_ASM369788v1,1,5
GCA_002144805.1_ASM214480v1,1,5
GCA_006366195.1_ASM636619v1,0,16
GCA_001693195.1_ASM169319v1,0,5
GCA_001936675.2_ASM193667v2,1,5
GCA_003020225.1_ASM302022v1,1,13
GCA_016508565.1_ASM1650856v1,0,4
GCA_008764415.1_FS152,1,3
GCA_000584855.1_ASM58485v1,0,0
GCA_900444755.1_59123_D01,0,14
GCA_003948675.1_ASM394867v1,0,5
GCA_902705325.1_AB901B6,0,6
GCA_000302135.1_ASM30213v1,1,0
GCA_011602165.1_ASM1160216v1,0,20
GCA_012515875.1_ASM1251587v1,0,5
GCA_016508505.1_ASM1650850v1,0,4
GCA_001432275.1_ASM143227v1,0,14
GCA_001721385.1_ASM172138v1,0,7
GCA_014712715.1_ASM1471271v1,0,5
GCA_001693095.1_ASM169309v1,0,5
GCA_000309235.1_gacin38v1.0,0,0
GCA_000305275.1_gacin22v1.0,0,0
GCA_002136855.1_ASM213685v1,0,5
GCA_003020345.1_ASM302034v1,1,13
GCA_900496745.1_24276_3_50,1,16
GCA_015537285.1_ASM1553728v1,0,13
GCA_000453225.1_ASM45322v1,0,0
GCA_002148735.1_ASM214873v1,0,6
GCA_001612415.1_ASM161241v1,1,15
GCA_000587955.1_ASM58795v1,0,0
GCA_900406765.1_De_novo_assembly_of_KCRI_isolate_RDK05_518B,1,12
GCA_000584095.1_ASM58409v1,0,0
GCA_003007245.1_ASM300724v1,1,6
GCA_000588775.1_ASM58877v1,0,0
GCA_003020415.1_ASM302041v1,1,12
GCA_015538275.1_ASM1553827v1,0,13
GCA_000623015.1_Acin_baum_LAC-4_V1,0,0
GCA_002136735.1_ASM213673v1,0,6
GCA_001511895.1_9179_4_80,1,13
GCA_004152785.1_ASM415278v1,1,5
GCA_009736355.1_ASM973635v1,0,9
GCA_000453245.1_ASM45324v1,0,0
GCA_006366285.1_ASM636628v1,0,17
GCA_015265775.1_ASM1526577v1,1,15
GCA_014531705.1_ASM1453170v1,1,23
GCA_000580995.1_ASM58099v1,0,0
GCA_001512215.1_9179_4_6,1,16
GCA_001864165.1_ASM186416v1,0,7
GCA_001864235.1_ASM186423v1,0,7
GCA_014893665.1_316.1,0,5
GCA_001863785.1_ASM186378v1,0,8
GCA_001672535.1_ASM167253v1,0,25
GCA_000304675.1_GACIN20v1.0,0,0
GCA_000453105.1_ASM45310v1,1,0
GCA_003020405.1_ASM302040v1,1,15
GCA_000453445.1_ASM45344v1,0,0
GCA_000368205.1_Acin_baum_NIPH_615_V1,1,0
GCA_002136685.1_ASM213668v1,0,5
GCA_001511935.1_7468_2_60,1,10
GCA_000297595.1_gacin26v1.0,1,0
GCA_004153595.1_ASM415359v1,1,7
GCA_902705255.1_AB552B1,0,5
GCA_006493855.1_ASM649385v1,0,6
GCA_003970215.1_ASM397021v1,0,15
GCA_001512255.1_7521_8_39,1,11
GCA_002265555.1_ASM226555v1,1,4
GCA_001512235.1_7468_2_91,1,10
GCA_000836075.1_ASM83607v1,1,6
GCA_001861955.1_ASM186195v1,0,5
GCA_016506385.1_ASM1650638v1,1,5
GCA_000368125.1_Acin_baum_NIPH_1362_V1,0,0
GCA_002182405.1_ASM218240v1,0,8
GCA_001721375.1_ASM172137v1,0,6
GCA_004912245.1_ASM491224v1,0,5
GCA_013184005.1_ASM1318400v1,0,4
GCA_014116785.1_ASM1411678v1,1,6
GCA_005785225.1_ASM578522v1,1,6
GCA_005785265.1_ASM578526v1,1,7
GCA_014116765.1_ASM1411676v1,1,6
GCA_000580315.1_ASM58031v1,0,0
GCA_003020445.1_ASM302044v1,0,19
GCA_016506765.1_ASM1650676v1,0,7
GCA_000805045.1_ASM80504v1,0,5
GCA_000581955.1_ASM58195v1,0,0
GCA_004799205.1_ASM479920v1,0,15
GCA_003948295.1_ASM394829v1,0,6
GCA_014560135.1_ASM1456013v1,1,4
GCA_000516155.1_gabuh5207_v01,0,0
GCA_016506525.1_ASM1650652v1,0,7
GCA_001511975.1_7468_2_93,1,10
GCA_015538125.1_ASM1553812v1,0,12
GCA_015538235.1_ASM1553823v1,0,12
GCA_001693115.1_ASM169311v1,0,5
GCA_000581135.1_ASM58113v1,1,0
GCA_006365845.1_ASM636584v1,0,15
GCA_005785275.1_ASM578527v1,1,7
GCA_003948835.1_ASM394883v1,1,5
GCA_001512195.1_7468_2_95,1,14
GCA_016506445.1_ASM1650644v1,1,5
GCA_007833195.1_ASM783319v1,1,3
GCA_000369305.1_Acin_baum_NIPH_70_V1,0,0
GCA_002573735.1_ASM257373v1,0,5
GCA_003941095.1_ASM394109v1,0,5
GCA_014323505.1_ASM1432350v1,1,10
GCA_009887795.1_ASM988779v1,0,6
GCA_001721445.1_ASM172144v1,0,6
GCA_001721455.1_ASM172145v1,0,6
GCA_002573725.1_ASM257372v1,0,4
GCA_003020215.1_ASM302021v1,1,12
GCA_004152715.1_ASM415271v1,1,5
GCA_000584715.1_ASM58471v1,0,0
GCA_900477875.1_9262_1_26,0,5
GCA_003940895.1_ASM394089v1,0,5
GCA_002416365.1_ASM241636v1,0,12
GCA_001612015.1_ASM161201v1,0,9
GCA_006494665.1_ASM649466v1,0,12
GCA_009888065.1_ASM988806v1,0,7
GCA_001028315.1_gdodcwi05_v01,1,0
GCA_003721135.1_ASM372113v1,0,5
GCA_001028265.1_gdodcwi06_v01,1,0
GCA_015265785.1_ASM1526578v1,1,4
GCA_900406775.1_De_novo_assembly_of_KCRI_isolate_RDK39_49,0,8
GCA_000760435.1_ASM76043v1,1,6
GCA_001864155.1_ASM186415v1,0,9
GCA_000297535.1_gacin24v1.0,0,0
GCA_002184325.1_ASM218432v1,0,10
GCA_006367595.1_ASM636759v1,0,17
GCA_000304655.1_gacin18v1.0,1,0
GCA_009738065.1_ASM973806v1,0,16
GCA_002143885.1_ASM214388v1,0,6
GCA_000309115.1_gacin45v1.0,0,0
GCA_900495565.1_24276_2_239,0,6
GCA_000305295.1_gacin16v1.0,0,0
GCA_001007725.1_ASM100772v1,1,12
GCA_000588235.1_ASM58823v1,0,0
GCA_000588615.1_ASM58861v1,0,0
GCA_900496395.1_24276_3_15,0,11
GCA_003020205.1_ASM302020v1,1,9
GCA_006492795.1_ASM649279v1,0,12
GCA_006366545.1_ASM636654v1,0,14
GCA_002927895.1_ASM292789v1,1,14
GCA_001612365.1_ASM161236v1,0,12
GCA_000787215.1_ASM78721v1,0,19
GCA_014561005.1_ASM1456100v1,0,20
GCA_001414575.1_ASM141457v1,0,10
GCA_000302235.1_ASM30223v1,0,0
GCA_006365515.1_ASM636551v1,1,5
GCA_900496425.1_24276_3_22,1,9
GCA_900495495.1_24276_2_229,0,10
GCA_002182465.1_ASM218246v1,0,5
GCA_006367135.1_ASM636713v1,0,17
GCA_015537485.1_ASM1553748v1,1,5
GCA_001862335.1_ASM186233v1,0,9
GCA_002145155.1_ASM214515v1,0,4
GCA_002144995.1_ASM214499v1,0,5
GCA_000335595.1_gacin50v1.0,0,0
GCA_900406715.1_De_novo_assembly_of_KCRI_isolate_RDK04_363,1,12
GCA_011601365.1_ASM1160136v1,0,21
GCA_900496135.1_24276_2_299,0,5
GCA_012276745.1_ASM1227674v1,1,15
GCA_001612115.1_ASM161211v1,1,11
GCA_008000185.1_ASM800018v1,1,14
GCA_010499945.1_ASM1049994v1,0,4
GCA_008806495.1_ASM880649v1,1,17
GCA_000681635.1_ASM68163v1,0,0
GCA_015537445.1_ASM1553744v1,0,9
GCA_002014345.1_ASM201434v1,0,8
GCA_003948385.1_ASM394838v1,1,4
GCA_000588275.1_ASM58827v1,0,0
GCA_009736205.1_ASM973620v1,0,7
GCA_009736385.1_ASM973638v1,0,14
GCA_009736525.1_ASM973652v1,0,13
GCA_009736815.1_ASM973681v1,0,16
GCA_009736905.1_ASM973690v1,0,16
GCA_009737375.1_ASM973737v1,0,14
GCA_900495865.1_24276_2_273,0,9
GCA_009736295.1_ASM973629v1,0,14
GCA_009737925.1_ASM973792v1,0,16
GCA_006367115.1_ASM636711v1,0,13
GCA_010179145.1_ASM1017914v1,1,12
GCA_010500175.1_ASM1050017v1,1,18
GCA_001512015.1_7521_8_25,1,13
GCA_006367475.1_ASM636747v1,0,14
GCA_900496505.1_24276_3_28,0,9
GCA_015538025.1_ASM1553802v1,1,15
GCA_006365365.1_ASM636536v1,0,11
GCA_006366435.1_ASM636643v1,0,16
GCA_015265765.1_ASM1526576v1,0,20
