genome_ID,CRISPR_Cas,AMR
GCA_000145595.1_ASM14559v1,0,19
GCA_900324345.1_17_LA_343,0,9
GCA_003193725.1_ASM319372v1,0,14
GCA_000568455.1_ASM56845v1,0,14
GCA_002000685.1_ASM200068v1,0,16
GCA_002000865.1_ASM200086v1,0,16
GCA_002000765.1_ASM200076v1,0,15
GCA_002000665.1_ASM200066v1,0,15
GCA_002000705.1_ASM200070v1,0,15
GCA_002000745.1_ASM200074v1,0,15
GCA_002000725.1_ASM200072v1,0,15
GCA_002000645.1_ASM200064v1,0,15
GCA_002000805.1_ASM200080v1,0,15
GCA_003595465.1_ASM359546v1,0,15
GCA_003595405.1_ASM359540v1,0,15
GCA_003595485.1_ASM359548v1,0,14
GCA_013836525.1_ASM1383652v1,1,13
GCA_002000565.1_ASM200056v1,0,19
GCA_002000585.1_ASM200058v1,0,19
GCA_002000605.1_ASM200060v1,0,19
GCA_003595425.1_ASM359542v1,0,19
GCA_003595445.1_ASM359544v1,0,19
GCA_003595505.1_ASM359550v1,0,19
GCA_001183705.3_ASM118370v3,0,14
GCA_002000785.1_ASM200078v1,0,15
GCA_002000825.1_ASM200082v1,0,15
GCA_002000845.1_ASM200084v1,0,15
GCA_003111725.1_ASM311172v1,0,12
GCA_003394105.1_ASM339410v1,0,17
GCA_008619075.1_ASM861907v1,0,18
GCA_000204665.1_ASM20466v1,0,14
GCA_003030065.1_ASM303006v1,0,9
GCA_003354585.1_ASM335458v1,0,17
GCA_003354565.1_ASM335456v1,0,17
GCA_003354985.1_ASM335498v1,0,17
GCA_003354705.1_ASM335470v1,0,17
GCA_003354765.1_ASM335476v1,0,17
GCA_003073655.1_ASM307365v1,0,16
GCA_003203615.1_ASM320361v1,0,16
GCA_001640925.1_ASM164092v1,0,17
GCA_900324315.1_12_LA_293,0,7
GCA_003193885.1_ASM319388v1,0,15
GCA_003194025.1_ASM319402v1,0,16
GCA_004785995.1_ASM478599v1,0,8
GCA_003073715.1_ASM307371v1,0,13
GCA_000016805.1_ASM1680v1,0,15
GCA_000017125.1_ASM1712v1,0,15
GCA_003330905.1_ASM333090v1,0,15
GCA_900324265.1_9_LA_281,0,12
GCA_007185035.1_ASM718503v1,0,18
GCA_003351925.1_ASM335192v1,0,12
GCA_003595365.1_ASM359536v1,0,14
GCA_003595385.1_ASM359538v1,0,14
GCA_900324385.1_20_LA_415,0,12
GCA_001956815.1_ASM195681v1,0,14
GCA_001725965.1_ASM172596v1,0,12
GCA_003111745.1_ASM311174v1,0,17
GCA_000011505.1_ASM1150v1,0,15
GCA_900478245.1_35910_A02,0,15
GCA_001975005.1_ASM197500v1,0,19
GCA_009857055.1_ASM985705v1,0,14
GCA_001580515.1_ASM158051v1,0,28
GCA_003193965.1_ASM319396v1,0,14
GCA_900324405.1_21_LA_436,0,12
GCA_002355355.1_ASM235535v1,0,5
GCA_013415955.1_ASM1341595v1,0,14
GCA_009912715.1_ASM991271v1,0,6
GCA_001021875.1_ASM102187v1,0,9
GCA_009728755.1_ASM972875v1,0,8
GCA_003827915.1_ASM382791v1,0,19
GCA_001465755.1_ASM146575v1,0,9
GCA_003354965.1_ASM335496v1,0,15
GCA_003354665.1_ASM335466v1,0,12
GCA_900324215.1_3_LA_115,0,12
GCA_900324245.1_8_LA_272,0,12
GCA_900620255.1_BPH2986,0,13
GCA_015219885.1_ASM1521988v1,0,6
GCA_000772025.1_ASM77202v1,0,10
GCA_001298325.2_ASM129832v2,0,16
GCA_900607255.1_BPH2019,0,18
GCA_013004085.1_ASM1300408v1,0,11
GCA_009912155.1_ASM991215v1,0,6
GCA_016496025.1_ASM1649602v1,1,12
GCA_003029645.1_ASM302964v1,0,15
GCA_001018845.2_ASM101884v2,0,3
GCA_003203595.1_ASM320359v1,0,13
GCA_013307065.1_ASM1330706v1,0,19
GCA_000010445.1_ASM1044v1,0,14
GCA_900324225.1_7_4623,0,12
GCA_008244705.1_ASM824470v1,0,7
GCA_008244725.1_ASM824472v1,0,7
GCA_008244745.1_ASM824474v1,0,7
GCA_000010465.1_ASM1046v1,0,4
GCA_002310395.1_ASM231039v1,0,4
GCA_002310435.1_ASM231043v1,0,4
GCA_900092595.1_Sa_Newman_UoM,0,3
GCA_002088995.1_ASM208899v1,0,6
GCA_000009665.1_ASM966v1,0,15
GCA_001019495.2_ASM101949v2,0,14
GCA_001019435.2_ASM101943v2,0,14
GCA_003193705.1_ASM319370v1,0,15
GCA_001717725.2_ASM171772v2,0,14
GCA_001019575.2_ASM101957v2,0,8
GCA_013307025.1_ASM1330702v1,0,14
GCA_013467405.1_ASM1346740v1,0,8
GCA_013836745.1_ASM1383674v1,0,13
GCA_009937785.1_ASM993778v1,0,11
GCA_008620175.1_ASM862017v1,0,13
GCA_003952625.1_ASM395262v1,0,5
GCA_008462245.1_ASM846224v1,0,8
GCA_002000625.1_ASM200062v1,0,15
GCA_003425545.1_ASM342554v1,0,9
GCA_003425915.1_ASM342591v1,0,9
GCA_900324415.1_22_LA_562,0,9
GCA_004118995.1_ASM411899v1,0,5
GCA_015475575.1_ASM1547557v1,0,6
GCA_002085525.1_ASM208552v1,0,6
GCA_000953255.1_Staphylococcus_aureus_Sa_ILRI_217,0,3
GCA_001018725.2_ASM101872v2,0,4
GCA_007998145.1_ASM799814v1,0,11
GCA_001717685.3_ASM171768v3,0,18
GCA_001717645.3_ASM171764v3,0,14
GCA_000695875.1_ASM69587v1,0,6
GCA_000017085.1_ASM1708v1,0,13
GCA_000815205.1_ASM81520v1,0,6
GCA_000815085.1_ASM81508v1,0,6
GCA_000815165.1_ASM81516v1,0,6
GCA_000815245.1_ASM81524v1,0,6
GCA_000013465.1_ASM1346v1,0,9
GCA_003073395.1_ASM307339v1,0,5
GCA_003073435.1_ASM307343v1,0,5
GCA_000815045.1_ASM81504v1,0,6
GCA_000815125.1_ASM81512v1,0,6
GCA_000009585.1_ASM958v1,0,9
GCA_003193685.1_ASM319368v1,0,6
GCA_009913195.1_ASM991319v1,0,13
GCA_900324335.1_15_LA_305,0,6
GCA_009913015.1_ASM991301v1,0,16
GCA_005889995.1_ASM588999v1,0,20
GCA_013187685.1_ASM1318768v1,0,2
GCA_009912895.1_ASM991289v1,0,16
GCA_900474735.1_40871_F01,0,14
GCA_900324325.1_14_5418,0,12
GCA_013307005.1_ASM1330700v1,0,26
GCA_003203635.1_ASM320363v1,0,19
GCA_900324295.1_16_LA_309,0,8
GCA_005707015.1_ASM570701v1,0,18
GCA_008329885.1_ASM832988v1,0,14
GCA_008329865.1_ASM832986v1,0,14
GCA_009739695.1_ASM973969v1,0,17
GCA_009739675.1_ASM973967v1,0,17
GCA_001735655.2_ASM173565v2,0,12
GCA_003955945.1_ASM395594v1,0,3
GCA_009739715.1_ASM973971v1,0,17
GCA_001183725.2_ASM118372v2,0,12
GCA_001717705.2_ASM171770v2,0,12
GCA_003573835.1_ASM357383v1,0,11
GCA_009913135.1_ASM991313v1,0,14
GCA_900324365.1_19_LA_388,0,13
GCA_001018975.2_ASM101897v2,0,6
GCA_002204555.1_ASM220455v1,0,10
GCA_000828035.1_ASM82803v1,0,19
GCA_009912075.1_ASM991207v1,0,6
GCA_001548415.1_ASM154841v1,0,18
GCA_013003945.1_ASM1300394v1,0,7
GCA_009913095.1_ASM991309v1,0,14
GCA_004421085.1_ASM442108v1,0,6
GCA_900636335.1_40798_F01,0,3
GCA_009912035.1_ASM991203v1,0,6
GCA_900324205.1_1_1439,0,7
GCA_900324255.1_2_LA_86,0,12
GCA_003194005.1_ASM319400v1,0,16
GCA_008330045.1_ASM833004v1,0,10
GCA_002633785.1_ASM263378v1,0,6
GCA_001717975.3_ASM171797v3,0,12
GCA_003432365.1_ASM343236v1,0,20
GCA_003031425.1_ASM303142v1,0,6
GCA_900324305.1_13_LA_301,0,12
GCA_009913155.1_ASM991315v1,0,12
GCA_009728775.1_ASM972877v1,0,8
GCA_013467165.1_ASM1346716v1,0,6
GCA_013394425.1_ASM1339442v1,0,9
GCA_004136655.1_ASM413665v1,0,20
GCA_000412775.1_ASM41277v1,0,14
GCA_900474715.1_41004_D01,0,4
GCA_000969225.1_ASM96922v1,0,11
GCA_010669265.1_ASM1066926v1,0,22
GCA_009912835.1_ASM991283v1,0,6
GCA_002786465.1_ASM278646v1,0,4
GCA_001640885.1_ASM164088v1,0,13
GCA_008693765.1_ASM869376v1,0,13
GCA_009912595.1_ASM991259v1,0,6
GCA_001307235.1_ASM130723v1,1,10
GCA_015220695.1_ASM1522069v1,0,19
GCA_900635265.1_40574_H02,0,8
GCA_003426145.1_ASM342614v1,0,7
GCA_000239235.1_ASM23923v1,0,16
GCA_000695215.1_ASM69521v1,0,8
GCA_003186125.1_ASM318612v1,0,5
GCA_900635245.1_40415_C02,0,8
GCA_900635315.1_41255_H01,0,3
GCA_013008375.1_ASM1300837v1,0,8
GCA_900324275.1_6_LA_232,0,9
GCA_013305955.1_ASM1330595v1,0,9
GCA_015244035.1_ASM1524403v1,0,8
GCA_009912955.1_ASM991295v1,0,6
GCA_001045995.2_ASM104599v2,0,12
GCA_004772215.1_ASM477221v1,0,3
GCA_004153365.1_ASM415336v1,0,10
GCA_013046865.1_ASM1304686v1,0,10
GCA_001045795.2_ASM104579v2,0,9
GCA_015999445.1_ASM1599944v1,0,14
GCA_007726565.1_ASM772656v1,0,4
GCA_009912935.1_ASM991293v1,0,2
GCA_001019255.2_ASM101925v2,0,10
GCA_003432345.1_ASM343234v1,0,21
GCA_015767495.1_ASM1576749v1,0,15
GCA_001021895.1_ASM102189v1,0,10
GCA_900635335.1_41556_G01,0,6
GCA_900636695.1_43874_B01,0,3
GCA_001975045.1_ASM197504v1,0,16
GCA_900474755.1_41236_E02,0,3
GCA_900635285.1_40677_B02,0,3
GCA_001019205.2_ASM101920v2,0,10
GCA_003193665.1_ASM319366v1,1,9
GCA_003193785.1_ASM319378v1,1,8
GCA_001018835.2_ASM101883v2,0,8
GCA_000737615.1_ASM73761v1,0,7
GCA_002204575.1_ASM220457v1,0,10
GCA_015219925.1_ASM1521992v1,0,3
GCA_007954445.1_ASM795444v1,0,6
GCA_007954465.1_ASM795446v1,0,6
GCA_004614295.1_ASM461429v1,0,6
GCA_000210315.1_ASM21031v1,0,3
GCA_900635905.1_35910_F01,0,8
GCA_000284535.1_ASM28453v1,0,8
GCA_013305905.1_ASM1330590v1,0,19
GCA_002442975.1_ASM244297v1,0,7
GCA_001887075.1_ASM188707v1,0,13
GCA_900017775.1_NZAK3,0,8
GCA_005706855.1_ASM570685v1,0,8
GCA_001046095.2_ASM104609v2,0,12
GCA_005705635.1_ASM570563v1,0,14
GCA_900475245.1_43024_E01,0,4
GCA_003073415.1_ASM307341v1,0,5
GCA_003203675.1_ASM320367v1,0,16
GCA_900475055.1_42197_E02,0,12
GCA_016065215.1_ASM1606521v1,0,6
GCA_008619415.1_ASM861941v1,0,20
GCA_003354645.1_ASM335464v1,0,2
GCA_003354605.1_ASM335460v1,0,2
GCA_000024585.1_ASM2458v1,0,5
GCA_009912995.1_ASM991299v1,0,13
GCA_003425835.1_ASM342583v1,0,7
GCA_003425885.1_ASM342588v1,0,7
GCA_900620235.1_BPH2900,0,7
GCA_009912975.1_ASM991297v1,0,11
GCA_009684655.1_ASM968465v1,0,11
GCA_008619935.1_ASM861993v1,0,20
GCA_009913075.1_ASM991307v1,0,6
GCA_000025145.2_ASM2514v1,0,13
GCA_016413705.1_ASM1641370v1,0,2
GCA_000452385.2_ASM45238v2,0,2
GCA_001019125.2_ASM101912v2,0,4
GCA_000011265.1_ASM1126v1,0,4
GCA_005890035.1_ASM589003v1,0,16
GCA_005954685.1_ASM595468v1,0,16
GCA_004208595.1_ASM420859v1,0,15
GCA_005885975.1_ASM588597v1,0,10
GCA_001900185.1_ASM190018v1,0,3
GCA_009913175.1_ASM991317v1,0,16
GCA_007726325.1_ASM772632v1,0,7
GCA_001019535.2_ASM101953v2,0,4
GCA_009913055.1_ASM991305v1,0,7
GCA_009912675.1_ASM991267v1,0,6
GCA_900474695.1_41004_B01,0,2
GCA_009739755.1_ASM973975v1,0,12
GCA_009739825.1_ASM973982v1,0,12
GCA_009739845.1_ASM973984v1,0,12
GCA_009740205.1_ASM974020v1,0,12
GCA_009739795.1_ASM973979v1,0,12
GCA_009739775.1_ASM973977v1,0,12
GCA_001019395.2_ASM101939v2,0,5
GCA_009739735.1_ASM973973v1,0,12
GCA_009739865.1_ASM973986v1,0,12
GCA_009739885.1_ASM973988v1,0,12
GCA_009912195.1_ASM991219v1,0,9
GCA_001580495.1_ASM158049v1,0,11
GCA_000009645.1_ASM964v1,0,22
GCA_001019305.2_ASM101930v2,0,19
GCA_003354545.1_ASM335454v1,0,6
GCA_003354905.1_ASM335490v1,0,6
GCA_009913215.1_ASM991321v1,0,6
GCA_003354745.1_ASM335474v1,0,6
GCA_003354625.1_ASM335462v1,0,6
GCA_003354725.1_ASM335472v1,0,6
GCA_002795285.1_ASM279528v1,0,7
GCA_001018685.2_ASM101868v2,0,4
GCA_900324355.1_10_5235,0,7
GCA_000144955.1_ASM14495v1,0,7
GCA_000626615.3_ASM62661v3,0,6
GCA_003609915.1_ASM360991v1,0,4
GCA_000012045.1_ASM1204v1,0,7
GCA_003609895.1_ASM360989v1,0,4
GCA_001986135.1_ASM198613v1,0,13
GCA_002356675.1_ASM235667v1,0,10
GCA_003186105.1_ASM318610v1,0,9
GCA_003354885.1_ASM335488v1,0,4
GCA_007726545.1_ASM772654v1,0,4
GCA_002209325.1_ASM220932v1,0,4
GCA_009911835.1_ASM991183v1,0,4
GCA_007726495.1_ASM772649v1,0,4
GCA_003354785.1_ASM335478v1,0,6
GCA_003354685.1_ASM335468v1,0,6
GCA_008619235.1_ASM861923v1,0,9
GCA_001956755.1_ASM195675v1,0,4
GCA_009913115.1_ASM991311v1,0,10
GCA_009911895.1_ASM991189v1,0,4
GCA_001444345.1_ASM144434v1,0,7
GCA_002025125.1_ASM202512v1,0,8
GCA_000159535.2_ASM15953v2,0,8
GCA_005931055.2_ASM593105v2,0,8
GCA_001558795.2_ASM155879v2,0,12
GCA_001018645.2_ASM101864v2,0,3
GCA_001018805.2_ASM101880v2,0,4
GCA_000011525.1_ASM1152v1,0,6
GCA_001278745.1_ASM127874v1,0,15
GCA_009912735.1_ASM991273v1,0,6
GCA_002140115.1_ASM214011v1,0,10
GCA_001457495.1_NCTC13435,0,7
GCA_006158985.1_ASM615898v1,0,11
GCA_001656045.1_ASM165604v1,0,7
GCA_004026165.1_ASM402616v1,0,8
GCA_009769095.1_ASM976909v1,0,7
GCA_013046885.1_ASM1304688v1,0,12
GCA_004193875.1_ASM419387v1,0,4
GCA_000237125.3_ASM23712v3,0,4
GCA_900129335.1_PP_HGAG_QV30_2SC_T4,0,12
GCA_004772175.1_ASM477217v1,0,6
GCA_016413725.1_ASM1641372v1,0,3
GCA_003073755.1_ASM307375v1,0,7
GCA_002089115.2_ASM208911v2,0,2
GCA_001296985.1_ASM129698v1,0,13
GCA_002202095.1_ASM220209v1,0,3
GCA_015732455.1_ASM1573245v1,0,7
GCA_011035105.1_ASM1103510v1,0,8
GCA_000189455.3_ASM18945v3,0,2
GCA_003030085.1_ASM303008v1,0,6
GCA_009912535.1_ASM991253v1,0,7
GCA_003288395.1_ASM328839v1,0,12
GCA_002089095.2_ASM208909v2,0,10
GCA_002089075.2_ASM208907v2,0,2
GCA_900324285.1_4_LA_208,0,7
GCA_013363895.1_ASM1336389v1,0,2
GCA_000470845.1_ASM47084v1,0,3
GCA_004136235.1_ASM413623v1,0,7
GCA_003073635.1_ASM307363v1,0,9
GCA_002633805.1_ASM263380v1,0,7
GCA_001618305.1_ASM161830v1,0,5
GCA_003342735.1_ASM334273v1,0,11
GCA_003193765.1_ASM319376v1,0,6
GCA_013307085.1_ASM1330708v1,0,8
GCA_002089055.1_ASM208905v1,0,5
GCA_009914455.1_ASM991445v1,0,4
GCA_001281145.1_ASM128114v1,0,7
GCA_005931035.2_ASM593103v2,0,3
GCA_003431365.1_ASM343136v1,0,13
GCA_000296595.1_ASM29659v1,1,8
GCA_005705815.1_ASM570581v1,0,18
GCA_007726525.1_ASM772652v1,0,4
GCA_009912755.1_ASM991275v1,0,6
GCA_007726465.1_ASM772646v1,0,2
GCA_009912855.1_ASM991285v1,0,7
GCA_002202075.1_ASM220207v1,0,3
GCA_000756205.1_ASM75620v1,0,3
GCA_004771975.1_ASM477197v1,0,2
GCA_900004855.1_BB155,0,2
GCA_003627835.1_ASM362783v1,0,2
GCA_009912255.1_ASM991225v1,0,4
GCA_001465635.1_ASM146563v1,0,9
GCA_009912495.1_ASM991249v1,0,8
GCA_003957315.1_ASM395731v1,0,3
GCA_001548295.1_ASM154829v1,0,3
GCA_003184985.1_ASM318498v1,0,3
GCA_003185005.1_ASM318500v1,0,3
GCA_009912555.1_ASM991255v1,0,12
GCA_900474675.1_40961_F01,0,3
GCA_003194405.1_ASM319440v1,0,6
GCA_002025145.1_ASM202514v1,0,2
GCA_003031285.1_ASM303128v1,0,10
GCA_003490125.1_ASM349012v1,0,3
GCA_001880265.1_ASM188026v1,0,4
GCA_900096745.1_AUS0325,0,5
GCA_001549655.1_ASM154965v1,0,10
GCA_001549675.1_ASM154967v1,0,10
GCA_002386245.1_ASM238624v1,0,4
GCA_001465675.1_ASM146567v1,0,9
GCA_005707215.1_ASM570721v1,0,7
GCA_009913035.1_ASM991303v1,0,15
GCA_003342775.1_ASM334277v1,0,14
GCA_003354805.1_ASM335480v1,0,4
GCA_004771515.1_ASM477151v1,0,3
GCA_009731595.1_ASM973159v1,0,2
GCA_009912695.1_ASM991269v1,0,5
GCA_001018775.2_ASM101877v2,0,4
GCA_000597965.1_ASM59796v1,0,4
GCA_004771335.1_ASM477133v1,0,6
GCA_009911965.1_ASM991196v1,0,6
GCA_002803885.1_ASM280388v1,0,9
GCA_002786535.1_ASM278653v1,0,6
GCA_008619595.1_ASM861959v1,1,3
GCA_004797195.1_ASM479719v1,0,2
GCA_900474555.1_40657_E01,0,4
GCA_003991015.1_ASM399101v1,0,16
GCA_002214665.1_ASM221466v1,0,11
GCA_009912115.1_ASM991211v1,0,5
GCA_000967365.1_ASM96736v1,0,17
GCA_900635505.1_3012STDY6191362,0,3
GCA_000382965.1_ASM38296v1,0,17
GCA_000967345.1_ASM96734v1,0,17
GCA_000967325.1_ASM96732v1,0,17
GCA_000967385.1_ASM96738v1,0,17
GCA_000382985.1_ASM38298v1,0,16
GCA_000383005.1_ASM38300v1,0,17
GCA_000967405.1_ASM96740v1,0,17
GCA_002633845.1_ASM263384v1,0,2
GCA_009911815.1_ASM991181v1,0,5
GCA_005931015.2_ASM593101v2,0,2
GCA_004193895.1_ASM419389v1,0,4
GCA_000160335.2_ASM16033v2,0,6
GCA_004026185.1_ASM402618v1,0,8
GCA_015767475.1_ASM1576747v1,0,9
GCA_009912915.1_ASM991291v1,0,8
GCA_007826355.1_ASM782635v1,0,6
GCA_009912815.1_ASM991281v1,0,2
GCA_011032785.1_ASM1103278v1,0,2
GCA_008619795.1_ASM861979v1,0,3
GCA_000463055.1_ASM46305v1,0,11
GCA_900474565.1_41315_B01,0,2
GCA_000237265.1_ASM23726v1,0,7
GCA_900635305.1_40961_G01,0,3
GCA_003073775.1_ASM307377v1,0,8
GCA_900635095.1_33763_A01,0,3
GCA_001611385.1_ASM161138v1,0,6
GCA_001611365.1_ASM161136v1,0,6
GCA_008330585.1_ASM833058v1,0,8
GCA_002633825.1_ASM263382v1,0,5
GCA_001717665.2_ASM171766v2,0,10
GCA_009912375.1_ASM991237v1,0,5
GCA_009912615.1_ASM991261v1,0,7
GCA_005707335.1_ASM570733v1,0,17
GCA_009912295.1_ASM991229v1,0,7
GCA_012974825.1_ASM1297482v1,0,5
GCA_003031485.1_ASM303148v1,0,6
GCA_009912355.1_ASM991235v1,0,5
GCA_012044475.1_ASM1204447v1,0,7
GCA_001656075.1_ASM165607v1,0,2
GCA_000009005.1_ASM900v1,0,3
GCA_012044215.1_ASM1204421v1,0,4
GCA_009911855.1_ASM991185v1,0,8
GCA_001018915.2_ASM101891v2,0,4
GCA_009912775.1_ASM991277v1,0,7
GCA_007813675.1_ASM781367v1,0,5
GCA_000462955.1_ASM46295v1,0,5
GCA_009912335.1_ASM991233v1,0,5
GCA_003573855.1_ASM357385v1,0,3
GCA_900620225.1_BPH2819,0,6
GCA_009912015.1_ASM991201v1,0,5
GCA_003855575.1_ASM385557v1,0,3
GCA_002850415.1_ASM285041v1,0,4
GCA_003347055.1_ASM334705v1,0,7
GCA_003354865.1_ASM335486v1,0,7
GCA_003354925.1_ASM335492v1,0,7
GCA_900323905.1_24117-WT,0,3
GCA_900324065.1_24117-SCV,0,3
GCA_900324045.1_24117-REV,0,3
GCA_009912655.1_ASM991265v1,0,8
GCA_002633865.1_ASM263386v1,0,7
GCA_900323955.1_1549-REV,0,2
GCA_900323965.1_1549-SCV,0,2
GCA_900323925.1_1549-WT,0,2
GCA_000253135.1_ASM25313v1,0,11
GCA_002850395.1_ASM285039v1,0,4
GCA_003609855.1_ASM360985v1,0,2
GCA_000470865.1_ASM47086v1,0,4
GCA_009650155.1_ASM965015v1,0,7
GCA_001611405.1_ASM161140v1,0,7
GCA_001611425.1_ASM161142v1,0,7
GCA_001027045.1_ASM102704v1,0,7
GCA_900620215.1_BPH2760,0,7
GCA_002089035.2_ASM208903v2,0,6
GCA_009912875.1_ASM991287v1,0,5
GCA_003030225.1_ASM303022v1,0,4
GCA_001879545.1_ASM187954v1,0,5
GCA_002952015.1_ASM295201v1,0,4
GCA_900474665.1_41236_D02,0,3
GCA_003944865.1_ASM394486v1,0,3
GCA_001456215.1_ASM145621v1,0,3
GCA_009912415.1_ASM991241v1,0,8
GCA_013305885.1_ASM1330588v1,0,13
GCA_003010875.1_ASM301087v1,0,8
GCA_009912635.1_ASM991263v1,0,4
GCA_900474535.1_40853_C01,0,3
GCA_009912055.1_ASM991205v1,0,7
GCA_001018655.2_ASM101865v2,0,8
GCA_001018735.2_ASM101873v2,0,8
GCA_001019415.2_ASM101941v2,0,4
GCA_001019275.2_ASM101927v2,0,5
GCA_004772055.1_ASM477205v1,0,2
GCA_000245495.1_ASM24549v1,0,6
GCA_003203655.1_ASM320365v1,0,7
GCA_009912095.1_ASM991209v1,0,4
GCA_001611325.1_ASM161132v1,0,7
GCA_001611345.1_ASM161134v1,0,4
GCA_002633765.1_ASM263376v1,0,2
GCA_009912455.1_ASM991245v1,0,2
GCA_001594205.1_ASM159420v1,0,2
GCA_014876755.1_ASM1487675v1,0,3
GCA_001641045.1_ASM164104v1,0,22
GCA_000709475.1_ASM70947v1,0,18
GCA_013415995.1_ASM1341599v1,0,8
GCA_013426235.1_ASM1342623v1,0,12
GCA_014696255.1_ASM1469625v1,0,5
GCA_004153345.1_ASM415334v1,0,20
GCA_014696685.1_ASM1469668v1,0,4
GCA_900155335.1_NZ15MR0322,0,7
GCA_015290965.1_ASM1529096v1,0,4
GCA_013414865.1_ASM1341486v1,0,8
GCA_004368035.1_ASM436803v1,0,4
GCA_013415975.1_ASM1341597v1,0,4
GCA_014696835.1_ASM1469683v1,0,3
GCA_014696535.1_ASM1469653v1,0,3
GCA_900636395.1_41665_B01,0,2
GCA_003827835.1_ASM382783v1,0,7
GCA_003827735.1_ASM382773v1,0,7
GCA_014696975.1_ASM1469697v1,0,5
GCA_009873335.1_ASM987333v1,0,3
GCA_014696415.1_ASM1469641v1,0,3
GCA_000189435.3_ASM18943v3,0,2
GCA_003010475.1_ASM301047v1,0,12
GCA_900635255.1_40415_D02,0,6
GCA_014844155.1_ASM1484415v1,0,7
GCA_900635275.1_40757_D01,0,2
GCA_000149015.1_ASM14901v1,0,0
GCA_000146385.1_ASM14638v1,0,0
GCA_000330825.2_SASA1.0,0,0
GCA_001544175.1_ASM154417v1,0,0
GCA_900457755.1_35910_E01,0,20
GCA_003260525.1_ASM326052v1,0,15
GCA_008039735.1_ASM803973v1,0,21
GCA_900457385.1_40657_C01,0,26
GCA_900458325.1_41594_G01,0,13
GCA_003017305.1_ASM301730v1,0,6
GCA_900458315.1_41665_D02,0,16
GCA_001018875.2_ASM101887v2,0,15
GCA_008039755.1_ASM803975v1,0,19
GCA_900457445.1_35910_B02,0,15
GCA_008039645.1_ASM803964v1,0,22
GCA_003017535.1_ASM301753v1,0,6
GCA_900458185.1_41559_D01,0,13
GCA_900457485.1_40657_G01,0,20
GCA_900457325.1_49508_D02,0,14
GCA_008039795.1_ASM803979v1,0,16
GCA_900457315.1_46837_D02,0,16
GCA_013343885.1_ASM1334388v1,0,6
GCA_003390315.1_ASM339031v1,0,17
GCA_900458235.1_41004_D02,0,3
GCA_900458175.1_41559_A01,0,11
GCA_003260465.1_ASM326046v1,0,18
GCA_001471675.2_ASM147167v2,0,7
GCA_003937725.1_ASM393772v1,0,13
GCA_900457885.1_41004_E01,0,3
GCA_014353665.1_ASM1435366v1,0,15
GCA_014353325.1_ASM1435332v1,0,9
GCA_900457555.1_35910_G01,0,23
GCA_014353645.1_ASM1435364v1,0,9
GCA_900458345.1_41556_F01,0,7
GCA_003260535.1_ASM326053v1,0,18
GCA_900457875.1_40871_A01,0,3
GCA_900457505.1_40415_E02,0,20
GCA_900457575.1_35891_F01,0,7
GCA_001471695.2_ASM147169v2,0,7
